Entity,Code,Year,value
Brazil,BRA,1993,0.78607917
Brazil,BRA,1993,1.477875
Brazil,BRA,1993,2.0387323
Brazil,BRA,1993,2.87069
Brazil,BRA,1993,4.52849
Brazil,BRA,1993,9.14943
Brazil,BRA,1993,13.2076
Brazil,BRA,1993,19.0737
Brazil,BRA,1993,21.0227
Brazil,BRA,1993,28.1784
Brazil,BRA,1993,30.88
Brazil,BRA,1993,33.83
Brazil,BRA,1993,39.22
Brazil,BRA,1993,40.65
Brazil,BRA,1993,45.69
Brazil,BRA,1993,48.56
Brazil,BRA,1993,51.04
Brazil,BRA,1993,54.551
Brazil,BRA,1993,58.328
Brazil,BRA,1993,60.8725
Brazil,BRA,1993,67.4713
Brazil,BRA,1993,70.4343
Brazil,BRA,1993,73.9124
Brazil,BRA,1993,81.3427
Brazil,BRA,1993,80.6899
Brazil,BRA,1993,80.5278
Brazil,BRA,1993,84.1506
British Virgin Islands,VGB,1993,0
British Virgin Islands,VGB,1993,0
British Virgin Islands,VGB,1993,0
British Virgin Islands,VGB,1993,0
British Virgin Islands,VGB,1993,0
British Virgin Islands,VGB,1993,0
British Virgin Islands,VGB,1993,18.8857
British Virgin Islands,VGB,1993,36
British Virgin Islands,VGB,1993,37
British Virgin Islands,VGB,1993,37.4
British Virgin Islands,VGB,1993,37.6
British Virgin Islands,VGB,1993,77.7014
British Virgin Islands,VGB,1993,77.7043
Brunei,BRN,1993,0
Brunei,BRN,1993,0
Brunei,BRN,1993,0
Brunei,BRN,1993,0
Brunei,BRN,1993,0
Brunei,BRN,1993,1.0170802
Brunei,BRN,1993,3.30335
Brunei,BRN,1993,4.831058
Brunei,BRN,1993,6.284743
Brunei,BRN,1993,7.671041
Brunei,BRN,1993,8.99628
Brunei,BRN,1993,12.9178
Brunei,BRN,1993,15.3299
Brunei,BRN,1993,19.595
Brunei,BRN,1993,29.7156
Brunei,BRN,1993,36.4664
Brunei,BRN,1993,42.1863
Brunei,BRN,1993,44.68
Brunei,BRN,1993,46
Brunei,BRN,1993,49
Brunei,BRN,1993,53
Brunei,BRN,1993,56
Brunei,BRN,1993,60.2731
Brunei,BRN,1993,64.5
Brunei,BRN,1993,68.77
Brunei,BRN,1993,71.2
Brunei,BRN,1993,90
Brunei,BRN,1993,94.8667
Brunei,BRN,1993,95
Brunei,BRN,1993,95
Brunei,BRN,1993,95.0503
Brunei,BRN,1993,95.6225
Brunei,BRN,1993,98.9704
Bulgaria,BGR,1993,0
Bulgaria,BGR,1993,0
Bulgaria,BGR,1993,0
Bulgaria,BGR,1993,0.002339042
Bulgaria,BGR,1993,0.01952667
Bulgaria,BGR,1993,0.11966555
Bulgaria,BGR,1993,0.72525114
Bulgaria,BGR,1993,1.2198131
Bulgaria,BGR,1993,1.8449651
Bulgaria,BGR,1993,2.908154
Bulgaria,BGR,1993,5.37092
Bulgaria,BGR,1993,7.6123
Bulgaria,BGR,1993,9.08
Bulgaria,BGR,1993,12.04
Bulgaria,BGR,1993,18.13
Bulgaria,BGR,1993,19.97
Bulgaria,BGR,1993,27.09
Bulgaria,BGR,1993,33.64
Bulgaria,BGR,1993,39.67
Bulgaria,BGR,1993,45
Bulgaria,BGR,1993,46.23
Bulgaria,BGR,1993,47.98
Bulgaria,BGR,1993,51.9
Bulgaria,BGR,1993,53.0615
Bulgaria,BGR,1993,55.4904
Bulgaria,BGR,1993,56.6563
Bulgaria,BGR,1993,59.8255
Bulgaria,BGR,1993,63.4101
Bulgaria,BGR,1993,64.782
Bulgaria,BGR,1993,67.947
Bulgaria,BGR,1993,70.1625
Bulgaria,BGR,1993,75.2714
Bulgaria,BGR,1993,79.1269
Bulgaria,BGR,1993,80.3896
Burkina Faso,BFA,1993,0
Burkina Faso,BFA,1993,0
Burkina Faso,BFA,1993,0
Burkina Faso,BFA,1993,0
Burkina Faso,BFA,1993,0
Burkina Faso,BFA,1993,0
Burkina Faso,BFA,1993,0.000960519
Burkina Faso,BFA,1993,0.018686352
Burkina Faso,BFA,1993,0.045423485
Burkina Faso,BFA,1993,0.061780293
Burkina Faso,BFA,1993,0.0770802
Burkina Faso,BFA,1993,0.157732
Burkina Faso,BFA,1993,0.200993
Burkina Faso,BFA,1993,0.37344
Burkina Faso,BFA,1993,0.400295
Burkina Faso,BFA,1993,0.469914
Burkina Faso,BFA,1993,0.632708
Burkina Faso,BFA,1993,0.75
Burkina Faso,BFA,1993,0.92
Burkina Faso,BFA,1993,1.13
Burkina Faso,BFA,1993,2.4
Burkina Faso,BFA,1993,3
Burkina Faso,BFA,1993,3.72503
Burkina Faso,BFA,1993,5
Burkina Faso,BFA,1993,6
Burkina Faso,BFA,1993,6.55
Burkina Faso,BFA,1993,7.14
Burkina Faso,BFA,1993,7.79
Burkina Faso,BFA,1993,8.5
Burkina Faso,BFA,1993,9.27181
Burkina Faso,BFA,1993,15.5971
Burkina Faso,BFA,1993,18.114
Burkina Faso,BFA,1993,19.9237
Burundi,BDI,1993,0
Burundi,BDI,1993,0
Burundi,BDI,1993,0
Burundi,BDI,1993,0
Burundi,BDI,1993,0
Burundi,BDI,1993,0
Burundi,BDI,1993,0
Burundi,BDI,1993,0
Burundi,BDI,1993,0
Burundi,BDI,1993,0
Burundi,BDI,1993,0
Burundi,BDI,1993,0
Burundi,BDI,1993,0
Burundi,BDI,1993,0
Burundi,BDI,1993,0
Burundi,BDI,1993,0
Burundi,BDI,1993,0
Burundi,BDI,1993,0
Burundi,BDI,1993,0
Burundi,BDI,1993,0
Burundi,BDI,1993,0
Burundi,BDI,1993,0
Burundi,BDI,1993,0
Burundi,BDI,1993,0
Burundi,BDI,1993,0.000803592
Burundi,BDI,1993,0.007979439
Burundi,BDI,1993,0.015842777
Burundi,BDI,1993,0.03920447
Burundi,BDI,1993,0.0772484
Burundi,BDI,1993,0.106001
Burundi,BDI,1993,0.118228
Burundi,BDI,1993,0.201273
Burundi,BDI,1993,0.34906
Burundi,BDI,1993,0.542143
Burundi,BDI,1993,0.657593
Burundi,BDI,1993,0.7
Burundi,BDI,1993,0.81
Burundi,BDI,1993,0.9
Burundi,BDI,1993,1
Burundi,BDI,1993,1.11
Burundi,BDI,1993,1.22
Burundi,BDI,1993,1.26422
Burundi,BDI,1994,1.04239
Burundi,BDI,1994,2
Burundi,BDI,1994,2.2
Burundi,BDI,1994,2.66075
Burundi,BDI,1994,4
Burundi,BDI,1994,6.1
Burundi,BDI,1994,9.17302
Burundi,BDI,1994,10.1846
Burundi,BDI,1994,11.275
Cambodia,KHM,1994,0
Cambodia,KHM,1994,0
Cambodia,KHM,1994,0
Cambodia,KHM,1994,0
Cambodia,KHM,1994,0
Cambodia,KHM,1994,0
Cambodia,KHM,1994,0.005844911
Cambodia,KHM,1994,0.016324986
Cambodia,KHM,1994,0.031969577
Cambodia,KHM,1994,0.0470226
Cambodia,KHM,1994,0.0769561
Cambodia,KHM,1994,0.226983
Cambodia,KHM,1994,0.26057
Cambodia,KHM,1994,0.300437
Cambodia,KHM,1994,0.317322
Cambodia,KHM,1994,0.468357
Cambodia,KHM,1994,0.49
Cambodia,KHM,1994,0.51
Cambodia,KHM,1994,0.53
Cambodia,KHM,1994,1.26
Cambodia,KHM,1994,3.1
Cambodia,KHM,1994,4.94
Cambodia,KHM,1994,6
Cambodia,KHM,1994,14
Cambodia,KHM,1994,6.43319
Cambodia,KHM,1994,32.3985
Cambodia,KHM,1994,32.9003
Cambodia,KHM,1994,52.3059
Cambodia,KHM,1994,53.6508
Cambodia,KHM,1994,55.6004
Cambodia,KHM,1994,56.7328
Cameroon,CMR,1994,0
Cameroon,CMR,1994,0
Cameroon,CMR,1994,0
Cameroon,CMR,1994,0
Cameroon,CMR,1994,0
Cameroon,CMR,1994,0
Cameroon,CMR,1994,0.006768744
Cameroon,CMR,1994,0.013216341
Cameroon,CMR,1994,0.12906758
Cameroon,CMR,1994,0.25212
Cameroon,CMR,1994,0.277051
Cameroon,CMR,1994,0.360872
Cameroon,CMR,1994,0.587623
Cameroon,CMR,1994,0.976075
Cameroon,CMR,1994,1.40265
Cameroon,CMR,1994,2.02874
Cameroon,CMR,1994,2.93
Cameroon,CMR,1994,3.4
Cameroon,CMR,1994,3.84
Cameroon,CMR,1994,4.3
Cameroon,CMR,1994,5
Cameroon,CMR,1994,7.5
Cameroon,CMR,1994,10
Cameroon,CMR,1994,16.2149
Cameroon,CMR,1994,18.3
Cameroon,CMR,1994,20.6
Cameroon,CMR,1994,23.203
Cameroon,CMR,1994,29.7
Cameroon,CMR,1994,36.5392
Cameroon,CMR,1994,41.2264
Cameroon,CMR,1994,42.5456
Cameroon,CMR,1994,43.8629
Canada,CAN,1994,0.3609997
Canada,CAN,1994,0.57038593
Canada,CAN,1994,0.91598105
Canada,CAN,1994,1.1845576
Canada,CAN,1994,2.3786938
Canada,CAN,1994,4.163525
Canada,CAN,1994,6.7602396
Canada,CAN,1994,15.072357
Canada,CAN,1994,24.8974
Canada,CAN,1994,36.18644
Canada,CAN,1994,51.3
Canada,CAN,1994,60.2
Canada,CAN,1994,61.5933
Canada,CAN,1994,64.2
Canada,CAN,1994,65.956
Canada,CAN,1994,71.66
Canada,CAN,1994,72.4
Canada,CAN,1994,73.2
Canada,CAN,1994,76.7
Canada,CAN,1994,80.3
Canada,CAN,1994,80.3
Canada,CAN,1994,83
Canada,CAN,1994,83
Canada,CAN,1994,85.8
Canada,CAN,1994,87.12
Canada,CAN,1994,90
Canada,CAN,1994,91.16
Canada,CAN,1994,92.7014
Canada,CAN,1994,94.64
Canada,CAN,1994,91.9129
Canada,CAN,1994,92.3
Canada,CAN,1994,93.2917
Canada,CAN,1994,94
Cape Verde,CPV,1994,0
Cape Verde,CPV,1994,0
Cape Verde,CPV,1994,0
Cape Verde,CPV,1994,0
Cape Verde,CPV,1994,0
Cape Verde,CPV,1994,0
Cape Verde,CPV,1994,0.24096791
Cape Verde,CPV,1994,0.47273502
Cape Verde,CPV,1994,1.1599824
Cape Verde,CPV,1994,1.82244
Cape Verde,CPV,1994,2.68533
Cape Verde,CPV,1994,3.51876
Cape Verde,CPV,1994,4.32489
Cape Verde,CPV,1994,5.31883
Cape Verde,CPV,1994,6.07409
Cape Verde,CPV,1994,6.80891
Cape Verde,CPV,1994,8.28322
Cape Verde,CPV,1994,14
Cape Verde,CPV,1994,21
Cape Verde,CPV,1994,30
Cape Verde,CPV,1994,32
Cape Verde,CPV,1994,34.74
Cape Verde,CPV,1994,37.5
Cape Verde,CPV,1994,40.26
Cape Verde,CPV,1994,42.683
Cape Verde,CPV,1994,50.3228
Cape Verde,CPV,1994,57.1621
Cape Verde,CPV,1994,59.5
Cape Verde,CPV,1994,61.9434
Cape Verde,CPV,1994,69.3734
Cape Verde,CPV,1994,71.3752
Cape Verde,CPV,1994,72.1021
Cayman Islands,CYM,1994,0
Cayman Islands,CYM,1994,0
Cayman Islands,CYM,1994,0
Cayman Islands,CYM,1994,0
Cayman Islands,CYM,1994,0
Cayman Islands,CYM,1994,3.9489672
Cayman Islands,CYM,1994,38.0344
Cayman Islands,CYM,1994,44.5
Cayman Islands,CYM,1994,52
Cayman Islands,CYM,1994,61
Cayman Islands,CYM,1994,64.5
Cayman Islands,CYM,1994,66
Cayman Islands,CYM,1994,69.4659
Cayman Islands,CYM,1994,69.7
Cayman Islands,CYM,1994,71.4
Cayman Islands,CYM,1994,74.1
Cayman Islands,CYM,1994,77
Cayman Islands,CYM,1994,79
Cayman Islands,CYM,1994,81.0677
Central African Republic,CAF,1994,0
Central African Republic,CAF,1994,0
Central African Republic,CAF,1994,0
Central African Republic,CAF,1994,0
Central African Republic,CAF,1994,0
Central African Republic,CAF,1994,0
Central African Republic,CAF,1994,0.005849503
Central African Republic,CAF,1994,0.014270881
Central African Republic,CAF,1994,0.0278782
Central African Republic,CAF,1994,0.04089429
Central African Republic,CAF,1994,0.0533942
Central African Republic,CAF,1994,0.0785434
Central African Republic,CAF,1994,0.128537
Central African Republic,CAF,1994,0.151563
Central African Republic,CAF,1994,0.223401
Central African Republic,CAF,1994,0.268196
Central African Republic,CAF,1994,0.311159
Central African Republic,CAF,1994,0.375816
Central African Republic,CAF,1994,1
Central African Republic,CAF,1994,1.8
Central African Republic,CAF,1994,2
Central African Republic,CAF,1994,2.2
Central African Republic,CAF,1994,2.4
Central African Republic,CAF,1994,2.5
Central African Republic,CAF,1994,2.7
Central African Republic,CAF,1994,2.9
Central African Republic,CAF,1994,3.1
Central African Republic,CAF,1994,4
Central African Republic,CAF,1994,5.1
Central African Republic,CAF,1994,7.50916
Central African Republic,CAF,1994,8.565673
Central African Republic,CAF,1994,10.58264
Chad,TCD,1994,0
Chad,TCD,1994,0
Chad,TCD,1994,0
Chad,TCD,1994,0
Chad,TCD,1994,0
Chad,TCD,1994,0
Chad,TCD,1994,0.000658168
Chad,TCD,1994,0.004268504
Chad,TCD,1994,0.012321728
Chad,TCD,1994,0.0357071
Chad,TCD,1994,0.0459341
Chad,TCD,1994,0.16607
Chad,TCD,1994,0.320309
Chad,TCD,1994,0.36092
Chad,TCD,1994,0.399258
Chad,TCD,1994,0.581046
Chad,TCD,1994,0.847225
Chad,TCD,1994,1.19
Chad,TCD,1994,1.5
Chad,TCD,1994,1.7
Chad,TCD,1994,1.9
Chad,TCD,1994,2.1
Chad,TCD,1994,2.5
Chad,TCD,1994,2.9
Chad,TCD,1994,3.5
Chad,TCD,1994,5.8
Chad,TCD,1994,6.4
Chad,TCD,1994,7
Chad,TCD,1994,7.6
Chad,TCD,1994,8.34311
Chad,TCD,1994,11.0057
Chad,TCD,1994,12.1839
Chile,CHL,1994,0
Chile,CHL,1995,0
Chile,CHL,1995,0.03654894
Chile,CHL,1995,0.07178314
Chile,CHL,1995,0.1410845
Chile,CHL,1995,0.34698078
Chile,CHL,1995,0.6834756
Chile,CHL,1995,1.0570925
Chile,CHL,1995,1.662322
Chile,CHL,1995,4.1034193
Chile,CHL,1995,16.6
Chile,CHL,1995,19.1
Chile,CHL,1995,22.1
Chile,CHL,1995,25.4738
Chile,CHL,1995,28.1779
Chile,CHL,1995,31.1753
Chile,CHL,1995,34.4978
Chile,CHL,1995,35.9
Chile,CHL,1995,37.3
Chile,CHL,1995,41.56
Chile,CHL,1995,45
Chile,CHL,1995,52.2496
Chile,CHL,1995,55.05
Chile,CHL,1995,58
Chile,CHL,1995,61.11
Chile,CHL,1995,76.6296
Chile,CHL,1995,83.5586
Chile,CHL,1995,82.3275
Chile,CHL,1995,84.9
Chile,CHL,1995,85.0176
Chile,CHL,1995,87.4593
Chile,CHL,1995,88.8045
Chile,CHL,1995,90.6769
Chile,CHL,1995,94.1192
China,CHN,1995,0
China,CHN,1995,0
China,CHN,1995,0
China,CHN,1995,0.00016868
China,CHN,1995,0.001168115
China,CHN,1995,0.00495471
China,CHN,1995,0.013081692
China,CHN,1995,0.03239486
China,CHN,1995,0.1685403
China,CHN,1995,0.70818794
China,CHN,1995,1.77591
China,CHN,1995,2.63965
China,CHN,1995,4.5957
China,CHN,1995,6.2
China,CHN,1995,7.3
China,CHN,1995,8.52326
China,CHN,1995,10.5232
China,CHN,1995,16
China,CHN,1995,22.6
China,CHN,1995,28.9
China,CHN,1995,34.3
China,CHN,1995,38.3
China,CHN,1995,42.3001
China,CHN,1995,45.8
China,CHN,1995,47.9
China,CHN,1995,50.3
China,CHN,1995,53.2
China,CHN,1995,54.3
China,CHN,1995,59.2
China,CHN,1995,64.0809
China,CHN,1995,70.0528
China,CHN,1995,73.0532
China,CHN,1995,75.6113
China,CHN,1995,77.4827
Colombia,COL,1995,0
Colombia,COL,1995,0
Colombia,COL,1995,0
Colombia,COL,1995,0
Colombia,COL,1995,0.10717394
Colombia,COL,1995,0.18804678
Colombia,COL,1995,0.33001778
Colombia,COL,1995,0.550521
Colombia,COL,1995,1.1262252
Colombia,COL,1995,1.6977308
Colombia,COL,1995,2.20753
Colombia,COL,1995,2.8542
Colombia,COL,1995,4.6
Colombia,COL,1995,7.38892
Colombia,COL,1995,9.11869
Colombia,COL,1995,11.0073
Colombia,COL,1995,15.3417
Colombia,COL,1995,21.8
Colombia,COL,1995,25.6
Colombia,COL,1995,30
Colombia,COL,1995,36.5
Colombia,COL,1995,40.3509
Colombia,COL,1995,48.98
Colombia,COL,1995,51.7
Colombia,COL,1995,52.5681
Colombia,COL,1995,55.905
Colombia,COL,1995,58.1365
Colombia,COL,1995,62.2599
Colombia,COL,1995,64.1264
Colombia,COL,1995,65.0069
Colombia,COL,1995,69.7953
Colombia,COL,1995,73.0284
Colombia,COL,1995,72.7964
Comoros,COM,1995,0
Comoros,COM,1995,0
Comoros,COM,1995,0
Comoros,COM,1995,0
Comoros,COM,1995,0
Comoros,COM,1995,0
Comoros,COM,1995,0
Comoros,COM,1995,0.03787097
Comoros,COM,1995,0.14816296
Comoros,COM,1995,0.271741
Comoros,COM,1995,0.443068
Comoros,COM,1995,0.55487
Comoros,COM,1995,0.848189
Comoros,COM,1995,1.32733
Comoros,COM,1995,2
Comoros,COM,1995,2.2
Comoros,COM,1995,2.5
Comoros,COM,1995,3
Comoros,COM,1995,3.5
Comoros,COM,1995,5.1
Comoros,COM,1995,5.5
Comoros,COM,1995,5.9753
Comoros,COM,1995,6.5
Comoros,COM,1995,6.98
Comoros,COM,1995,7.45916
Comoros,COM,1995,7.93832
Comoros,COM,1995,8.47817
Comoros,COM,1995,16.3838
Comoros,COM,1995,21.163216
Comoros,COM,1995,27.336943
Congo,COG,1995,0
Congo,COG,1995,0
Congo,COG,1995,0
Congo,COG,1995,0
Congo,COG,1995,0
Congo,COG,1995,0
Congo,COG,1995,0.00352686
Congo,COG,1995,0.003469104
Congo,COG,1995,0.003415143
Congo,COG,1995,0.01679105
Congo,COG,1995,0.0263547
Congo,COG,1995,0.0322236
Congo,COG,1995,0.15725
Congo,COG,1995,0.460014
Congo,COG,1995,1.0775
Congo,COG,1995,1.46342
Congo,COG,1995,2.00799
Congo,COG,1995,2.7597
Congo,COG,1995,4.28751
Congo,COG,1995,4.5
Congo,COG,1995,5
Congo,COG,1995,5.6
Congo,COG,1995,6.1067
Congo,COG,1995,6.6
Congo,COG,1995,7.11
Congo,COG,1995,7.61597
Congo,COG,1995,8.12195
Congo,COG,1995,8.65
Congo,COG,1995,24.8206
Congo,COG,1995,32.7417
Congo,COG,1995,36.2469
Costa Rica,CRI,1995,0
Costa Rica,CRI,1995,0
Costa Rica,CRI,1995,0.001113325
Costa Rica,CRI,1995,0.081509754
Costa Rica,CRI,1995,0.27991247
Costa Rica,CRI,1995,0.4168292
Costa Rica,CRI,1995,0.84105706
Costa Rica,CRI,1995,1.6402212
Costa Rica,CRI,1995,2.6663787
Costa Rica,CRI,1995,3.9043233
Costa Rica,CRI,1995,5.80025
Costa Rica,CRI,1995,9.55948
Costa Rica,CRI,1995,19.8949
Costa Rica,CRI,1995,20.3336
Costa Rica,CRI,1995,20.7923
Costa Rica,CRI,1995,22.07
Costa Rica,CRI,1995,25.1
Costa Rica,CRI,1995,28.4
Costa Rica,CRI,1995,32.29
Costa Rica,CRI,1995,34.33
Costa Rica,CRI,1995,36.5
Costa Rica,CRI,1995,39.2122
Costa Rica,CRI,1995,47.5
Costa Rica,CRI,1995,45.96
Costa Rica,CRI,1995,53
Costa Rica,CRI,1995,59.763
Costa Rica,CRI,1995,65.8804
Costa Rica,CRI,1995,71.5817
Costa Rica,CRI,1995,73.4797
Costa Rica,CRI,1995,81.2026
Costa Rica,CRI,1995,80.5302
Costa Rica,CRI,1995,82.749
Costa Rica,CRI,1995,82.598
Costa Rica,CRI,1995,85.127
Cote d'Ivoire,CIV,1995,0
Cote d'Ivoire,CIV,1995,0
Cote d'Ivoire,CIV,1995,0
Cote d'Ivoire,CIV,1995,0
Cote d'Ivoire,CIV,1995,0
Cote d'Ivoire,CIV,1995,0.000200256
Cote d'Ivoire,CIV,1995,0.00840978
Cote d'Ivoire,CIV,1995,0.01882836
Cote d'Ivoire,CIV,1995,0.060974438
Cote d'Ivoire,CIV,1995,0.118685916
Cote d'Ivoire,CIV,1995,0.231462
Cote d'Ivoire,CIV,1995,0.395748
Cote d'Ivoire,CIV,1995,0.497929
Cote d'Ivoire,CIV,1995,0.75867
Cote d'Ivoire,CIV,1995,0.849282
Cote d'Ivoire,CIV,1995,1.03924
Cote d'Ivoire,CIV,1995,1.5249
Cote d'Ivoire,CIV,1995,1.8
Cote d'Ivoire,CIV,1995,1.9
Cote d'Ivoire,CIV,1995,2
Cote d'Ivoire,CIV,1995,2.7
Cote d'Ivoire,CIV,1995,2.9
Cote d'Ivoire,CIV,1995,4.4
Cote d'Ivoire,CIV,1995,6.6
Cote d'Ivoire,CIV,1995,10
Cote d'Ivoire,CIV,1995,38.44
Cote d'Ivoire,CIV,1996,41.2078
Cote d'Ivoire,CIV,1996,43.8399
Cote d'Ivoire,CIV,1996,37.5465
Cote d'Ivoire,CIV,1996,36.289
Cote d'Ivoire,CIV,1996,36.0166
Cote d'Ivoire,CIV,1996,38.7504
Cote d'Ivoire,CIV,1996,38.4133
Croatia,HRV,1996,0
Croatia,HRV,1996,0
Croatia,HRV,1996,0
Croatia,HRV,1996,0.09721339
Croatia,HRV,1996,0.268319
Croatia,HRV,1996,0.5140286
Croatia,HRV,1996,0.8589824
Croatia,HRV,1996,1.7296094
Croatia,HRV,1996,3.2732203
Croatia,HRV,1996,4.4053593
Croatia,HRV,1996,6.64488
Croatia,HRV,1996,11.5586
Croatia,HRV,1996,17.76
Croatia,HRV,1996,22.75
Croatia,HRV,1996,30.91
Croatia,HRV,1996,33.14
Croatia,HRV,1996,37.98
Croatia,HRV,1996,41.44
Croatia,HRV,1996,44.24
Croatia,HRV,1996,50.58
Croatia,HRV,1996,56.55
Croatia,HRV,1996,57.79
Croatia,HRV,1996,61.94
Croatia,HRV,1996,66.7476
Croatia,HRV,1996,68.5679
Croatia,HRV,1996,69.845
Croatia,HRV,1996,72.6973
Croatia,HRV,1996,67.0962
Croatia,HRV,1996,75.2946
Croatia,HRV,1996,79.0798
Croatia,HRV,1996,78.3209
Croatia,HRV,1996,81.254
Croatia,HRV,1996,82.0716
Croatia,HRV,1996,83.2412
Cuba,CUB,1996,0
Cuba,CUB,1996,0
Cuba,CUB,1996,0
Cuba,CUB,1996,0
Cuba,CUB,1996,0
Cuba,CUB,1996,0.0000917
Cuba,CUB,1996,0.031949002
Cuba,CUB,1996,0.06822021
Cuba,CUB,1996,0.2266992
Cuba,CUB,1996,0.31469053
Cuba,CUB,1996,0.541183
Cuba,CUB,1996,1.07975
Cuba,CUB,1996,3.77059
Cuba,CUB,1996,5.24127
Cuba,CUB,1996,8.40798
Cuba,CUB,1996,9.73806
Cuba,CUB,1996,11.1596
Cuba,CUB,1996,11.69
Cuba,CUB,1996,12.94
Cuba,CUB,1996,14.33
Cuba,CUB,1996,15.9
Cuba,CUB,1996,16.0173
Cuba,CUB,1996,21.2
Cuba,CUB,1996,27.93
Cuba,CUB,1996,29.0702
Cuba,CUB,1996,37.3051
Cuba,CUB,1996,42.9787
Cuba,CUB,1996,57.1484
Cuba,CUB,1996,62.6789
Cuba,CUB,1996,67.9708
Cuba,CUB,1996,71.1191
Cuba,CUB,1996,67.6435
Cuba,CUB,1996,73.2178
Curacao,CUW,1996,61.8555
Curacao,CUW,1996,68.1272
Cyprus,CYP,1996,0
Cyprus,CYP,1996,0
Cyprus,CYP,1996,0.05006043
Cyprus,CYP,1996,0.056367483
Cyprus,CYP,1996,0.111034624
Cyprus,CYP,1996,0.4101207
Cyprus,CYP,1996,0.67334354
Cyprus,CYP,1996,4.378272
Cyprus,CYP,1996,8.890539
Cyprus,CYP,1996,11.342399
Cyprus,CYP,1996,15.2554
Cyprus,CYP,1996,18.8188
Cyprus,CYP,1996,28.32
Cyprus,CYP,1996,30.09
Cyprus,CYP,1996,33.83
Cyprus,CYP,1996,32.81
Cyprus,CYP,1996,35.83
Cyprus,CYP,1996,40.77
Cyprus,CYP,1996,42.31
Cyprus,CYP,1996,49.81
Cyprus,CYP,1996,52.99
Cyprus,CYP,1996,56.8599
Cyprus,CYP,1996,60.6899
Cyprus,CYP,1996,65.4548
Cyprus,CYP,1996,69.3287
Cyprus,CYP,1996,71.7157
Cyprus,CYP,1996,75.9002
Cyprus,CYP,1996,80.7432
Cyprus,CYP,1996,84.4336
Cyprus,CYP,1996,86.0636
Cyprus,CYP,1996,90.8019
Cyprus,CYP,1996,90.7595
Cyprus,CYP,1996,89.601
Cyprus,CYP,1996,91.2212
Czechia,CZE,1996,0
Czechia,CZE,1996,0
Czechia,CZE,1996,0
Czechia,CZE,1996,0.5813195
Czechia,CZE,1996,1.2592179
Czechia,CZE,1996,1.4535758
Czechia,CZE,1996,1.9403782
Czechia,CZE,1996,2.9156988
Czechia,CZE,1996,3.895906
Czechia,CZE,1996,6.832802
Czechia,CZE,1996,9.78053
Czechia,CZE,1996,14.6972
Czechia,CZE,1996,23.93
Czechia,CZE,1996,34.3
Czechia,CZE,1996,35.5
Czechia,CZE,1996,35.27
Czechia,CZE,1996,47.93
Czechia,CZE,1996,51.93
Czechia,CZE,1996,62.97
Czechia,CZE,1996,64.43
Czechia,CZE,1996,68.82
Czechia,CZE,1996,70.49
Czechia,CZE,1996,73.43
Czechia,CZE,1996,74.1104
Czechia,CZE,1996,74.2317
Czechia,CZE,1996,75.6688
Czechia,CZE,1996,76.4812
Czechia,CZE,1996,78.7192
Czechia,CZE,1996,80.6882
Czechia,CZE,1996,80.8669
Czechia,CZE,1996,81.3389
Czechia,CZE,1996,82.6706
Czechia,CZE,1996,84.5401
Czechia,CZE,1996,85.9941
Democratic Republic of Congo,COD,1996,0
Democratic Republic of Congo,COD,1996,0
Democratic Republic of Congo,COD,1996,0
Democratic Republic of Congo,COD,1996,0
Democratic Republic of Congo,COD,1996,0
Democratic Republic of Congo,COD,1996,0
Democratic Republic of Congo,COD,1996,0.000108207
Democratic Republic of Congo,COD,1996,0.000211213
Democratic Republic of Congo,COD,1996,0.000413065
Democratic Republic of Congo,COD,1996,0.001009076
Democratic Republic of Congo,COD,1996,0.00590211
Democratic Republic of Congo,COD,1996,0.0114758
Democratic Republic of Congo,COD,1996,0.0927907
Democratic Republic of Congo,COD,1996,0.134915
Democratic Republic of Congo,COD,1996,0.196208
Democratic Republic of Congo,COD,1996,0.238038
Democratic Republic of Congo,COD,1996,0.296054
Democratic Republic of Congo,COD,1996,0.37
Democratic Republic of Congo,COD,1996,0.44
Democratic Republic of Congo,COD,1996,0.56
Democratic Republic of Congo,COD,1996,0.72
Democratic Republic of Congo,COD,1996,1.2
Democratic Republic of Congo,COD,1996,1.67996
Democratic Republic of Congo,COD,1996,2.2
Democratic Republic of Congo,COD,1996,3
Democratic Republic of Congo,COD,1996,3.8
Democratic Republic of Congo,COD,1996,10.1
Democratic Republic of Congo,COD,1996,8.6199
Democratic Republic of Congo,COD,1996,11.7
Democratic Republic of Congo,COD,1996,16.4812
Democratic Republic of Congo,COD,1996,19.8388
Democratic Republic of Congo,COD,1996,26.17
Democratic Republic of Congo,COD,1996,27.24
Denmark,DNK,1996,0.09727727
Denmark,DNK,1996,0.19405651
Denmark,DNK,1996,0.38691396
Denmark,DNK,1996,0.57833
Denmark,DNK,1996,1.3443078
Denmark,DNK,1996,3.8256564
Denmark,DNK,1996,5.7149878
Denmark,DNK,1997,11.382005
Denmark,DNK,1997,22.668747
Denmark,DNK,1997,30.592041
Denmark,DNK,1997,39.1724
Denmark,DNK,1997,42.9575
Denmark,DNK,1997,64.25
Denmark,DNK,1997,76.26
Denmark,DNK,1997,80.93
Denmark,DNK,1997,82.74
Denmark,DNK,1997,86.65
Denmark,DNK,1997,85.03
Denmark,DNK,1997,85.02
Denmark,DNK,1997,86.84
Denmark,DNK,1997,88.72
